id;level_0;level_1;level_2;level_3;level_4;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;utterance_english;tp;absatz;need_type;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
2461;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Zwei bis drei .;Two to three.;1;148;competence;3;1;2;60;Die holzigen Spargelenden abschneiden;Vor dem Braten den Spargel gründlich waschen und die holzigen Enden abschneiden. Weißer Spargel sollte zusätzlich geschält werden, was bei grünem Spargel nicht unbedingt notwendig ist. Beim Schälen darauf achten, dass die schmackhaften Spargelspitzen nicht zu dünn geraten oder abbrechen. Bei Bedarf kann der Spargel anschließend in Stücke geschnitten werden.​;Holzige Spargelenden abschneiden;Spargel vorbereiten;73;0,608333333;0,61666667;Cooking technique;Cooking technique
2462;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance implicit;;;aktivitaet;in;offen;offen;in;offen;offen;Also frischer Spargel ? Ein bis zwei;So fresh asparagus ? One to two;1;150;competence;3;1;2;60;Die holzigen Spargelenden abschneiden;Vor dem Braten den Spargel gründlich waschen und die holzigen Enden abschneiden. Weißer Spargel sollte zusätzlich geschält werden, was bei grünem Spargel nicht unbedingt notwendig ist. Beim Schälen darauf achten, dass die schmackhaften Spargelspitzen nicht zu dünn geraten oder abbrechen. Bei Bedarf kann der Spargel anschließend in Stücke geschnitten werden.​;Holzige Spargelenden abschneiden;Spargel vorbereiten;74;0,616666667;0,625;Cooking technique;Cooking technique
430;User Search Actions;Navigation - Switch back to recipe;;;;aktivitaet;fertig;in;offen;offen;offen;offen;Also ich brauch jetzt genau tu mal die Soße her Sahne Ei Soße war es glaub ich;So I need now exactly do the sauce here cream egg sauce was it I think;1;152;coop;2;0;0;61;;;;;75;0,625;0,63333333;Cooking technique;Cooking technique
1604;Preparation;Preparation Steps;All preparation steps;;;plan;fertig;in;offen;offen;offen;offen;So dann äh les mal das Soße wieder vor;So then uh read out the sauce again;1;152;competence;2;1,2,3;0;61;;Schinken in kleine Streifen schneiden und in der Butter leicht anbraten, ohne ihn zu bräunen. Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben. Die Eier halbiert auf Teller legen und mit der heißen Sauce übergießen.;;Schinken braten,Soße zubereiten,Gericht servieren;76;0,633333333;0,64166667;User Search Actions;Cooking technique
1605;Preparation;Preparation Steps;All preparation steps;;;plan;fertig;in;offen;offen;offen;offen;Ja lies vor ?;Yes, read it out?;1;154;competence;2;1,2,3;0;61;;Schinken in kleine Streifen schneiden und in der Butter leicht anbraten, ohne ihn zu bräunen. Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben. Die Eier halbiert auf Teller legen und mit der heißen Sauce übergießen.;;Schinken braten,Soße zubereiten,Gericht servieren;77;0,641666667;0,65;Preparation;User Search Actions
465;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Wie viel Mehl ?;How much flour?;1;156;fact;2;2;1;61;Mehl und Paprikapulver anstauben;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Mehl und Paprikapulver anstauben;Soße zubereiten;78;0,65;0,65833333;Preparation;Preparation
466;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Und äh wie viel Sahne und so ? Also les mal die Mengenangaben vor;And uh how much cream and so on ? So read out the quantities;1;158;fact;2;2;3;61;Die Sahne nach und nach einrühren und 5 Minuten köcheln lassen;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Sahne einrühren und köcheln lassen;Soße zubereiten;79;0,658333333;0,66666667;Amount;Preparation
893;Amount;Amount of Persons;;;;plan;fertig;fertig;in;offen;offen;offen;Oder für wie viel Personen ist das ?;Or how many people is it for?;1;158;fact;2;0;0;61;;;;;80;0,666666667;0,675;Amount;Amount
412;User Command;Change Amount;Change Amount of Persons;;;plan;in;offen;offen;offen;offen;offen;Kannst du das auf drei Personen runterändern;Can you change it down to three people ?;1;160;coop;2;0;0;61;;;;;81;0,675;0,68333333;Amount;Amount
326;User Command;Ingredient removal;;;;plan;fertig;fertig;fertig;in;offen;offen;Schinken kannst weglassen .;You can leave out the ham.;1;164;coop;2;0;0;61;;;;;82;0,683333333;0,69166667;User Command;Amount
826;Amount;Amount of Ingredients;Amount of Ingredient Reassurance implicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;150 Milliliter .;150 milliliters.;1;166;fact;2;2;2;61;Mehl und Paprikapulver mit der Brühe ablöschen;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Mehl und Paprikapulver ablöschen;Soße zubereiten;83;0,691666667;0,7;User Command;User Command
1124;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;plan;fertig;in;offen;offen;offen;offen;Kommen in die Soße Rühreier rein ?;Do scrambled eggs go into the sauce?;1;168;fact;2;2;0;61;;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;;Soße zubereiten;84;0,7;0,70833333;Amount;User Command
1176;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - implicit;;plan;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Die gehört aber nicht in die Soße .;They don't belong in the sauce.;1;170;fact;2;2;0;61;;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;;Soße zubereiten;85;0,708333333;0,71666667;Ingredient;Amount
1237;Ingredient;Ingredients in Recipe;Reassurance implicit;;;plan;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Die gehört aber nicht in die Soße .;It doesn't go in the sauce.;1;170;fact;2;2;0;61;;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;;Soße zubereiten;86;0,716666667;0,725;Ingredient;Ingredient
1894;Preparation;Preparation Steps;Jump to specific preparation step;;;aktivitaet;fertig;in;offen;offen;offen;offen;Kannst du mir nochmal die Schritte für die SOße vorlesen also und nicht mit mit Schinken anbraten sondern erst bei der Soße dann anfangen .;Can you read me the steps for the sauce again and not start with the ham but start with the sauce.;1;172;competence;2;2;0;61;;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;;Soße zubereiten;87;0,725;0,73333333;Ingredient;Ingredient
467;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;in;in;offen;offen;Wie viel Brühe war es ? 100 irgendwas Milliliter oder ?;How much broth was it? 100 something milliliters or ?;1;174;fact;2;2;2;61;Mehl und Paprikapulver mit der Brühe ablöschen;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Mehl und Paprikapulver ablöschen;Soße zubereiten;88;0,733333333;0,74166667;Preparation;Ingredient
760;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;aktivitaet;in;offen;in;in;offen;offen;100 irgendwas Milliliter oder ?;100 something milliliters or ?;1;174;fact;2;2;2;61;Mehl und Paprikapulver mit der Brühe ablöschen;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Mehl und Paprikapulver ablöschen;Soße zubereiten;89;0,741666667;0,75;Amount;Preparation
1632;Preparation;Preparation Steps;Repeat Preparation Steps;;;aktivitaet;fertig;fertig;in;in;offen;offen;Was also ich brate jetzt dann den Spargel an und dann kommt Mehl- und Paprikapulver dazu und dann gieß ich es mit der Brühe auf .;What so I fry now then the asparagus and then comes flour and paprika powder to it and then I pour it with the broth on.;1;176;competence;2;2;2;61;Mehl und Paprikapulver mit der Brühe ablöschen;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Mehl und Paprikapulver ablöschen;Soße zubereiten;90;0,75;0,75833333;Amount;Amount
284;User Command;Ingredient Substitution;;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ne ich mach anstatt dem Schinken in dem Rezept brat ich den Spargel an .;I do instead of the ham in the recipe I fry the asparagus.;1;178;coop;2;1;0;61;;Schinken in kleine Streifen schneiden und in der Butter leicht anbraten, ohne ihn zu bräunen.;;Schinken braten;91;0,758333333;0,76666667;Preparation;Amount
1927;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;in;offen;offen;in;offen;offen;Ja also dann kommt die GeMÜsebrühe dazu zu der Sahnesoße und dann kommt noch die Sahne dazu oder ?;Yes so then comes the GeMÜsebrühe to the cream sauce and then comes the cream to it or ?;1;184;competence;2;2;3;61;Die Sahne nach und nach einrühren und 5 Minuten köcheln lassen;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Sahne einrühren und köcheln lassen;Soße zubereiten;92;0,766666667;0,775;User Command;Preparation
1661;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Ja;Yes;1;186;competence;2;2;4;61;Mit Salz und Pfeffer abschmecken;Mehl und Paprikapulver anstauben und mit der Brühe ablöschen. Die Sahne nach und nach einrühren, 5 Minuten köcheln lassen. Mit Salz und Pfeffer abschmecken und Schnittlauchröllchen zugeben.;Mit Salz und Pfeffer abschmecken;Soße zubereiten;93;0,775;0,78333333;Preparation;User Command
1928;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Äh tu noch mal beim Spargel anbraten schauen wie Ähm ob man den auf mittlerer Hitze anbraten muss und nochmal die Minutenzahl ich glaub sechs bis sieben Minuten .;Uh do you look at the asparagus again like um if you have to sauté on medium heat and again the number of minutes I think six to seven minutes.;1;188;competence;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;94;0,783333333;0,79166667;Preparation;Preparation
2340;Temperature;Temperature Reassurance;Temperature - Reassurance explicit;;;aktivitaet;fertig;fertig;in;in;offen;offen;ob man den auf mittlerer Hitze anbraten muss und nochmal die Minutenzahl ich glaub sechs bis sieben Minuten .;if you have to fry it on medium heat and again the number of minutes I think six to seven minutes.;1;188;fact;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;95;0,791666667;0,8;Preparation;Preparation
1929;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Ähm bei welcher Hitze also mittlerer Hitze starke Hitze schwache Hitze So ich mach jetzt zwischen mittel und stark .;Um at what heat so medium heat strong heat weak heat So I do now between medium and strong .;1;190;competence;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;96;0,8;0,80833333;Temperature;Preparation
2360;Temperature;Temperature explicit;;;;aktivitaet;fertig;fertig;in;in;offen;offen;Ähm bei welcher Hitze also mittlerer Hitze starke Hitze schwache Hitze;Um at what heat so medium heat strong heat weak heat;1;190;fact;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;97;0,808333333;0,81666667;Preparation;Temperature
102;Time;Cooking Time Reassurance;Cooking Time - Reassurance explicit;;;aktivitaet;kein_bezug;kein_bezug;in;offen;offen;offen;Aber mittlerer Hitze das wollte ich wissen .;But medium heat is what I wanted to know.;1;192;fact;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;98;0,816666667;0,825;Temperature;Preparation
1441;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;plan;fertig;fertig;fertig;fertig;fertig;in;Hä ? Das waren die ganzen Spargelstangen oder ?;Huh ? That was the whole asparagus spears or?;1;192;fact;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;99;0,825;0,83333333;Time;Temperature
1536;Ingredient;Ingredient - Texture,Appearance;Reassurance explicit;;;plan;fertig;fertig;fertig;fertig;fertig;in;Hä ? Das waren die ganzen Spargelstangen oder ?;Huh? That was the whole asparagus spears, wasn't it?;1;192;fact;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;100;0,833333333;0,84166667;Ingredient;Time
122;Time;Cooking Time Reassurance;Cooking Time - Reassurance implicit;;;aktivitaet;fertig;in;offen;offen;offen;offen;Ja ? Mittlere Hitze wollte ich wissen .;Yes ? I wanted to know medium heat.;1;196;fact;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;101;0,841666667;0,85;Ingredient;Ingredient
227;Time;Cooking Time;;;;aktivitaet;fertig;in;in;offen;offen;offen;Also nochmal die Minutenzahl für KLEIN geschnittenen Spargel ?;So again the number of minutes for SMALL cut asparagus ?;1;196;fact;3;2;2;60;Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Öl in einer Pfanne erhitzen und die Spargelstangen anschließend in die Pfanne geben. Den Spargel bei mittlerer Hitze für ca. 10-12 Minuten braten und hin und wieder wenden, damit er auf allen Seiten schön braun wird.​ ;Spargel anbraten;Spargel braten;102;0,85;0,85833333;Time;Ingredient
