id;level_1;level_2;level_3;level_4;level_5;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;tp;absatz;level_0;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
2493;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;fertig;fertig;in;offen;auch mal schlechte . Nein ich mein die Bewertungen nicht die Kommentare . Die Bewertungen die STERNEbewertungen . Und dann vielleicht nochmal extra Bewertungen . Ja äh was soll der durch also was so die üblichen Bewertungen sind . Sind sind oft null Punkte null Sterne dabei oder viele fünf oder . Ok . Ähm ok dann tu mal das Rezept her was gehört da rein . Ok tu mal die Kommentare her oder les mal das Rezept vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel .;1;78;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;30;0.316666667;0.325;Preparation;User Command
2494;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;in;fertig;in;offen;STERNEbewertungen . Und dann vielleicht nochmal extra Bewertungen . Ja äh was soll der durch also was so die üblichen Bewertungen sind . Sind sind oft null Punkte null Sterne dabei oder viele fünf oder . Ok . Ähm ok dann tu mal das Rezept her was gehört da rein . Ok tu mal die Kommentare her oder les mal das Rezept vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel .;1;80;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;31;0.325;0.33333333;Cooking technique;Preparation
2459;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance implicit;;;plan;fertig;in;offen;offen;offen;offen;dann vielleicht nochmal extra Bewertungen . Ja äh was soll der durch also was so die üblichen Bewertungen sind . Sind sind oft null Punkte null Sterne dabei oder viele fünf oder . Ok . Ähm ok dann tu mal das Rezept her was gehört da rein . Ok tu mal die Kommentare her oder les mal das Rezept vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett;1;84;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;32;0.333333333;0.34166667;Cooking technique;Cooking technique
1655;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;in;offen;offen;offen;in;durch also was so die üblichen Bewertungen sind . Sind sind oft null Punkte null Sterne dabei oder viele fünf oder . Ok . Ähm ok dann tu mal das Rezept her was gehört da rein . Ok tu mal die Kommentare her oder les mal das Rezept vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ?;1;88;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;33;0.341666667;0.35;Cooking technique;Cooking technique
2413;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Sind sind oft null Punkte null Sterne dabei oder viele fünf oder . Ok . Ähm ok dann tu mal das Rezept her was gehört da rein . Ok tu mal die Kommentare her oder les mal das Rezept vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ?;1;90;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;34;0.35;0.35833333;Preparation;Cooking technique
2495;Cooking technique;Cooking technique - Ingredient;;;;aktivitaet;fertig;fertig;in;in;offen;offen;mal das Rezept her was gehört da rein . Ok tu mal die Kommentare her oder les mal das Rezept vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ?;1;92;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;35;0.358333333;0.36666667;Cooking technique;Preparation
2460;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance implicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;rein . Ok tu mal die Kommentare her oder les mal das Rezept vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar .;1;96;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;36;0.366666667;0.375;Cooking technique;Cooking technique
2489;Cooking technique;Cooking technique - Request for video;;;;plan,aktivitaet;in;offen;offen;offen;in;offen;vor wie man wie man es macht . ähm ähm ähm ähm kannst du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar . Ich würde mir eigentlich lieber ein Video anschauen zum Spargelschälen geht das ?;1;100;competence;1;1;1;59.0;Den Spargel schälen;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schälen;Spargel zubereiten;37;0.375;0.38333333;Cooking technique;Cooking technique
1656;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;du mal schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar . Ich würde mir eigentlich lieber ein Video anschauen zum Spargelschälen geht das ? Also Spargel schälen und dann in mundgerechte Stücke schneiden heißt es oder ?;1;102;competence;1;1;2;59.0;Spargel in mundgerechte Stücke schneiden;Den Spargel schälen, in mundgerechte Stücke schneiden und in wenig Salzwasser mit dem Zucker und 1 TL Butter ca. 15 Minuten zugedeckt kochen;Spargel schneiden;Spargel zubereiten;38;0.391666667;0.4;User Search Actions;Cooking technique
1657;Preparation;Preparation Steps;Next Preparation Step;;;plan;fertig;in;offen;offen;offen;offen;schauen ob es noch andere Rezepte mit Spargelgratin gibt ? Mhm . dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar . Ich würde mir eigentlich lieber ein Video anschauen zum Spargelschälen geht das ? Also Spargel schälen und dann in mundgerechte Stücke schneiden heißt es oder ? Weiter ?;1;104;competence;1;2;0;59.0;;Die Kartoffeln in der Schale gar kochen, pellen und in Spalten schneiden.;;Kartoffeln zubereiten;39;0.4;0.40833333;Preparation;User Search Actions
1890;Preparation;Preparation Steps;Omit preperation steps;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;. dann ähm vielleicht noch ähm ein Salat mit dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar . Ich würde mir eigentlich lieber ein Video anschauen zum Spargelschälen geht das ? Also Spargel schälen und dann in mundgerechte Stücke schneiden heißt es oder ? Weiter ? Ja das ähm kannst natürlich überspringen was Kartoffeln und alles betrifft;1;106;competence;1;3;0;59.0;;Den Lachs in 2 cm breite Stücke schneiden und in der Brühe und dem Wein ca. 4 Minuten dünsten. Alles gut abtropfen lassen;;Lachs zubereiten;40;0.408333333;0.41666667;Preparation;Preparation
1891;Preparation;Preparation Steps;Jump to specific preparation step;;;plan;fertig;in;offen;offen;offen;offen;dem Gemüse dazu ? mit den Tomaten und den Paprika und vielleicht noch mit den restlichen Eiern Rühreier . Spargel Eier Tomaten Sahne ? Ja . Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar . Ich würde mir eigentlich lieber ein Video anschauen zum Spargelschälen geht das ? Also Spargel schälen und dann in mundgerechte Stücke schneiden heißt es oder ? Weiter ? Ja das ähm kannst natürlich überspringen was Kartoffeln und alles betrifft . Ich will äh jetzt einfach zur Soße springen;1;108;competence;1;4;0;59.0;;Den zerkleinerten Kerbel mit dem geriebenen Käse, dem Ei und der Crème fraîche verrühren und mit Salz abschmecken;;Soße zubereiten;41;0.416666667;0.425;Preparation;Preparation
1892;Preparation;Preparation Steps;Jump to specific preparation step;;;plan,aktivitaet;fertig;in;offen;offen;offen;offen;Kannst du nochmal das mit der besseren Bewertung das Zweite vorlesen . Les mal einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar . Ich würde mir eigentlich lieber ein Video anschauen zum Spargelschälen geht das ? Also Spargel schälen und dann in mundgerechte Stücke schneiden heißt es oder ? Weiter ? Ja das ähm kannst natürlich überspringen was Kartoffeln und alles betrifft . Ich will äh jetzt einfach zur Soße springen . Wie man die Soße zubereitet weil wir haben ja keine Kartoffeln und keinen Lachs deswegen interessiert mich nur der Spargel und nur die Soße .;1;108;competence;1;4;0;59.0;;Den zerkleinerten Kerbel mit dem geriebenen Käse, dem Ei und der Crème fraîche verrühren und mit Salz abschmecken;;Soße zubereiten;42;0.425;0.43333333;Preparation;Preparation
892;Amount;Amount of Persons;;;;plan;fertig;fertig;in;offen;offen;offen;einfach die ersten Schritte vor . Was ich machen muss . Ok dann dann googel mal als nächstes wie man Spargel richtig schält . WEIßen Spargel . Wie man Spargel richtig schält also ob ich die Enden abschneiden muss . WEIßen Spargel . Ja . KOMplett . Ok also jetzt hab ich ihn gewaschen und jetzt ? Und die Spitze muss aber nicht weg oder ? aber die Spitzen muss ich dranlassen also meines Wissens bleiben die Spitzen dran kannst du das mal googeln ? Also das kann dranbleiben . Offenbar . Ich würde mir eigentlich lieber ein Video anschauen zum Spargelschälen geht das ? Also Spargel schälen und dann in mundgerechte Stücke schneiden heißt es oder ? Weiter ? Ja das ähm kannst natürlich überspringen was Kartoffeln und alles betrifft . Ich will äh jetzt einfach zur Soße springen . Wie man die Soße zubereitet weil wir haben ja keine Kartoffeln und keinen Lachs deswegen interessiert mich nur der Spargel und nur die Soße . Für wie viel Personen ist das Rezept eigentlich das du mir da vorliest ?;1;110;fact;1;0;0;59.0;;;;;43;0.433333333;0.44166667;Preparation;Preparation
